Exchange,Stock,Stock_Name,Sector,Market_Cap,Weight_per
AX,HAV,Havilah Resources,Materials,41467300,0.002
AX,HAW,Hawthorn Resources,Materials,15742000,0.001
AX,HBRD,Beta Active Hybrids Trading Managed Units FP,,140663000,0.007
AX,HCH,Hot Chili Limited,Materials,17108900,0.001
AX,HCO,Hylea Metals Limited,Materials,7215490,0
AX,HCT,Holista Colltech Limited,Consumer Staples,15676700,0.001
AX,HDX,Hughes Drilling Limited,Materials,476935,0
AX,HDY,Hardey Resources Limited,Materials,7947950,0
AX,HE8,Helios Energy Limited,Energy,178324000,0.008
AX,HEG,Hill End Gold,Materials,9901990,0
AX,HEUR,Betashares WT Europe ETF Units FP,,45913500,0.002
AX,HFR,Highfield Res Limited,Materials,204306000,0.01
AX,HGL,Hudson Investment,Real Estate,8360760,0
AX,HGM,High Grade Metals,Materials,8778140,0
AX,HGO,Hillgrove Res Limited,Materials,52550400,0.002
AX,HHM,Hampton Hill Mining,Materials,8254550,0
AX,HHY,HHY Fund Ordinary Units FP,,5698490,0
AX,HIG,Highlands Pacific 40 Toea,Materials,125664000,0.006
AX,HIL,Hills Limited,Information Technology,42221400,0.002
AX,HIP,Hipo Resources Limited,Materials,6957190,0
AX,HIT,Hitech Group Aust,Industrials,39001200,0.002
AX,HJPN,Betashares WT Japan ETF Units FP,,59581100,0.003
AX,HLA,Healthia Limited,Health Care,76902300,0.004
AX,HLO,Helloworld Travl Limited,Consumer Discretionary,750784000,0.035
AX,HLX,HELIX Resources,Materials,13017400,0.001
AX,HML,Henry Morgan Limited,,60998500,0.003
AX,HMO,Hearmeout Limited,Information Technology,3251330,0
AX,HMX,Hammer Metals Limited,Materials,7529910,0
AX,HNG,HGL Limited,Industrials,26090900,0.001
AX,HNR,Hannans Limited,Materials,21783400,0.001
AX,HOG,Hawkley Oil and Gas,Energy,1219580,0
AX,HOM,Homeloans Limited,Financials,241605000,0.011
AX,HOR,Horseshoe Metals Limited,Materials,3309090,0
AX,HOT,Hotcopper Holdings,Information Technology,22000000,0.001
AX,HPI,Hotel Property Stapled Security FP,Real Estate,461693000,0.022
AX,HPR,High Peak Royalties,Utilities,9837380,0
AX,HRL,Hrlholding,Industrials,83878400,0.004
AX,HRN,Horizon Gold Limited,Materials,5250000,0
AX,HRR,Heron Resources,Materials,159500000,0.007
AX,HSN,Hansen Technologies,Information Technology,733871000,0.034
AX,HSO,Healthscope Limited,Health Care,3653380000,0.171
AX,HT1,HT&E Limited,Consumer Discretionary,926736000,0.043
AX,HT8,Harris Technology GL,Consumer Discretionary,3541980,0
AX,HTA,Hutchison,Telecommunication Services,1764430000,0.083
AX,HUB,HUB24 Limited,Financials,787987000,0.037
AX,HUO,Huon Aquaculture Group,Consumer Staples,410485000,0.019
AX,HVN,Harvey Norman,Consumer Discretionary,3921950000,0.184
AX,HVST,Beta Divharvester ETF Units FP,,184799000,0.009
AX,HWK,Hawkstone MNG Limited,Materials,17679900,0.001
AX,HXG,Hexagon Resources,Materials,42308600,0.002
AX,HZN,Horizon Oil Limited,Energy,195297000,0.009
AX,HZR,HAZER Group Limited,Materials,33554900,0.002
AX,IAA,Ishs Asia 50 ETF ETF Units FP,,480016000,0.022
AX,IAB,Inabox Group Limited,Telecommunication Services,11909100,0.001
AX,IAF,Ishares Comp BND ETF Units FP,,615546000,0.029
AX,IAG,Insurance Australia,Financials,17330300000,0.812
AX,IAM,Intiger Group Limited,Information Technology,20690500,0.001
AX,IAU,Intrepid Mines,Materials,15164600,0.001
AX,IB8,Ibosses Corp Limited,Consumer Discretionary,46438000,0.002
AX,IBC,Ironbark Capital Limited,Financials,69315600,0.003
AX,IBG,Ironbark ZINC Limited,Materials,26805300,0.001
AX,IBN,Ibuynew Group Limited,Real Estate,6457210,0
AX,IBX,Imagion Biosys Limited,Health Care,8171740,0
AX,ICG,Inca Minerals Limited,Materials,13946900,0.001
AX,ICI,Icandy Interactive,Information Technology,20773500,0.001
AX,ICN,Icon Energy Limited,Energy,11951100,0.001
AX,ICQ,Icar Asia Limited,Consumer Discretionary,84172800,0.004
AX,ICS,Icsglobal Limited,Health Care,12337400,0.001
AX,ICT,Icollege Limited,Consumer Discretionary,37221900,0.002
AX,ICU,Isentric Limited,Information Technology,5693310,0
AX,IDA,Indiana Resources,Materials,5358460,0
AX,IDR,Industria REIT Stapled Securities,Real Estate,442924000,0.021
AX,IDT,IDT Australia Limited,Health Care,45212600,0.002
AX,IDX,Integral Diagnostics,Health Care,427330000,0.02
AX,IDZ,Indoor Skydive Aust,Consumer Discretionary,13669700,0.001
AX,IEC,Intra Energy Corp,Energy,5428140,0
AX,IEL,Idp Education Limited,Consumer Discretionary,2623330000,0.123
AX,IEM,Ishs MSCI Emg Mktetf Chess Depositary Interests 1:1 Ishmsciem,,620507000,0.029
AX,IEQ,International Equiti,Real Estate,5128940,0
AX,IEU,Ishs Europe ETF ETF Units FP,,789832000,0.037
AX,IFL,IOOF Holdings Limited,Financials,2857760000,0.134
AX,IFM,Infomedia Limited,Information Technology,407684000,0.019
AX,IFN,Infigen Energy Stapled Securities FP,Utilities,564372000,0.026
AX,IFRA,Vaneck Infrastruct ETF Units FP,,80798700,0.004
AX,IFT,Infratil Limited Foreign Exempt NZX,Utilities,1851210000,0.087
AX,IGB,Ishares Treasury ETF Units FP,,35961400,0.002
AX,IGE,Int Green Energy,Industrials,54030000,0.003
AX,IGL,Ivegroup,Consumer Discretionary,318423000,0.015
AX,IGO,Independence Group,Materials,2751600000,0.129
AX,IGS,Int Goldfields Limited,Materials,2324080,0
AX,IHCB,Ishares GBL BND Aud ETF Units FP,,88228000,0.004
AX,IHD,Ishares S&P DIV Opp ETF Units FP,,243996000,0.011
AX,IHEB,Ishares Usdembond Au ETF Units FP,,13131600,0.001
AX,IHHY,Ishares GBLHGHYD Aud ETF Units FP,,26756900,0.001
AX,IHL,Imhealth Limited,Health Care,4034040,0
AX,IHOO,Ishares Global 100 ETF Units FP,,37350200,0.002
AX,IHR,Intellihr Holdings,Information Technology,11580300,0.001
AX,IHVV,Ishares S&P 500 Aud ETF Units FP,,126706000,0.006
AX,IHWL,Ishares Core WLD Aud ETF Units FP,,12479800,0.001
AX,IJH,Ishares Mid-Cap ETF ETF Units FP,,160096000,0.007
AX,IJP,Ishs MSCI Japan ETF Chess Depositary Interests 1:1 Ishmscijp,,278685000,0.013
AX,IJR,Ishares Small-Cap ETF Units FP,,185681000,0.009
AX,IKE,Ikegps Group Limited Foreign Exempt NZX,Information Technology,39629500,0.002
AX,IKO,Ishares MSCI SK ETF Chess Depositary Interests 1:1 Ishmsciko,,43202300,0.002
AX,IKW,Ikwezi Mining Limited,Energy,4065000,0
AX,ILB,Ishares GOV Infl ETF Units FP,,117207000,0.005
AX,ILC,ETF Units FP,,311789000,0.015
AX,ILU,Iluka Resources,Materials,4199320000,0.197
AX,IMA,Image Resources NL,Materials,119089000,0.006
AX,IMC,Immuron Limited,Health Care,47830700,0.002
AX,IMD,IMDEX Limited,Materials,439889000,0.021
AX,IME,Imexhs Limited,Information Technology,13848000,0.001
AX,IMF,IMF Bentham Limited,Financials,537609000,0.025
AX,IMM,Immutep Limited,Health Care,142226000,0.007
AX,IMS,Impelus Limited,Information Technology,8877650,0
AX,IMU,Imugene Limited,Health Care,75596800,0.004
AX,INA,Ingenia Group Units FP Stapled Securities,Real Estate,626470000,0.029
AX,IND,Indus Energy NL,Energy,3342530,0
AX,INF,Infinity Lithium,Materials,12532700,0.001
AX,ING,Inghams Group,Consumer Staples,1475340000,0.069
AX,INIF,Investsmartauincfund Trading Managed Units FP,,36600400,0.002
AX,INK,Indago Energy Limited,Energy,17347800,0.001
AX,INP,Incentiapay Limited,Consumer Discretionary,31947100,0.001
AX,INV,Investsmart Group,Financials,22467300,0.001
AX,IOD,Iodm Limited,Information Technology,6432500,0
AX,IOF,Investa Office Fund Stapled Securities,Real Estate,3303270000,0.155
AX,IOO,Ishs Global 100 ETF ETF Units FP,,1556800000,0.073
AX,IOR,Indiore Limited,Materials,19199700,0.001
AX,IOT,IOT Group Limited,Consumer Discretionary,1389620,0
AX,IOZ,Ishares S&P/ASX 200 ETF Units FP,,1189450000,0.056
AX,IP1,Int Payment Tech Limited,Information Technology,2768430,0
AX,IPB,IPB Petroleum Limited,Energy,11419100,0.001
AX,IPC,Imperial Pacific Limited,Financials,3519380,0
AX,IPD,Impedimed Limited,Health Care,172442000,0.008
AX,IPE,IPE Limited,Financials,10444400,0
AX,IPH,IPH Limited,Industrials,1188000000,0.056
AX,IPL,Incitec Pivot,Materials,6488250000,0.304
AX,IPT,Impact Minerals,Materials,15860200,0.001
AX,IQ3,IQ3CORP Limited,Financials,23902800,0.001
AX,IRC,Intermin Resources,Materials,36485200,0.002
AX,IRD,Iron Road Limited,Materials,50816600,0.002
AX,IRE,Iress Limited,Information Technology,2202350000,0.103
AX,IRI,Integrated Research,Information Technology,468934000,0.022
AX,IRL,India Resources,Materials,2001180,0
AX,IS3,I Synergy Group Limited,Consumer Discretionary,38974700,0.002
AX,ISD,Isentia Group Limited,Information Technology,66000000,0.003
AX,ISEC,Ishares Enhancd Cash ETF Units FP,,43186300,0.002
AX,ISO,ETF Units FP,,116784000,0.005
AX,ISU,Iselect Limited,Consumer Discretionary,152980000,0.007
AX,ISX,Isignthis Limited,Information Technology,160808000,0.008
AX,ITD,Itl Health Group Limited,Health Care,14543900,0.001
AX,ITW,Ishares MSCI TW ETF Chess Depositary Interests 1:1 Ishmscit,,50047100,0.002
AX,IVC,Invocare Limited,Consumer Discretionary,1359970000,0.064
AX,IVE,Ishs MSCI Eafe ETF Chess Depositary Interests 1:1 Isheafe,,345026000,0.016
AX,IVO,Invigor Group Limited,Consumer Discretionary,8507870,0
AX,IVQ,Invitrocue Limited,Health Care,46226200,0.002
AX,IVR,Investigator Res Limited,Materials,8139690,0
AX,IVT,Inventis Limited,Industrials,3513250,0
AX,IVV,Ishares S&P 500 ETF ETF Units FP,,3026900000,0.142
AX,IVX,Invion Limited,Health Care,186737000,0.009
AX,IVZ,Invictus Energy Limited,Energy,17555800,0.001
AX,IWLD,Ishares Core WLD ETF Units FP,,33971400,0.002
AX,IXI,Ishs Global Cons ETF ETF Units FP,,108267000,0.005
AX,IXJ,Ishs Glob Health ETF ETF Units FP,,568898000,0.027
AX,IXU,Ixup Limited,Information Technology,21688800,0.001
AX,IZZ,Ishs China ETF ETF Units FP,,110015000,0.005
AX,JAL,Jameson Resources,Materials,46159200,0.002
AX,JAN,Janison Edu Group,Information Technology,58306700,0.003
AX,JAT,Jatenergy Limited,Consumer Discretionary,26982900,0.001
AX,JAY,Jayride Group,Consumer Discretionary,23530200,0.001
AX,JBH,JB Hi-Fi Limited,Consumer Discretionary,2893910000,0.136
AX,JCI,JC Intern Group Limited,Industrials,40467100,0.002
AX,JCS,Jcurve Solutions,Information Technology,16392800,0.001
AX,JDR,Jadar Lithium Limited,Materials,4036570,0
AX,JHC,Japara Healthcare LT,Health Care,368254000,0.017
AX,JHG,Janus Henderson Chess Depositary Interests,Financials,2714770000,0.127
AX,JHL,JAYEX Healthcare Limited,Health Care,3687490,0
AX,JHX,James Hardie Indust Chess Depositary Interests 1:1,Materials,9264880000,0.434
AX,JIN,Jumbo Interactive,Consumer Discretionary,452571000,0.021
AX,JIP,Jack-in Group Limited Chess Depositary Interests 1:1,Industrials,20113300,0.001
AX,JJF,Jiajiafu Mod Agr Limited,Consumer Staples,8518400,0
AX,JKA,Jacka Resources Limited,Energy,2304330,0
AX,JKL,Justkapital Limited,Financials,10947100,0.001
AX,JLG,Johns LYNG Group,Industrials,195293000,0.009
AX,JMS,Jupiter Mines,Materials,666057000,0.031
AX,JPR,Jupiter Energy,Energy,6135110,0
AX,JRL,Jindalee Resources,Materials,9770540,0
AX,JRV,Jervois Mining,Materials,68095200,0.003
AX,JVG,JV Global Limited,Industrials,2506440,0
AX,JYC,Joyce Corporation,Consumer Discretionary,46986700,0.002
AX,K2F,K2FLY Limited,Information Technology,11730700,0.001
AX,KAI,Kairos Minerals Limited,Materials,27272700,0.001
AX,KAM,K2 Asset MGMT Holdings,Financials,26519400,0.001
AX,KAR,Karoon Gas Australia,Energy,272750000,0.013
AX,KAS,Kasbah Resources,Materials,10450800,0
AX,KAT,Katana Capital,,33387100,0.002
AX,KBC,Keybridge Capital,Financials,12488400,0.001
AX,KCN,Kingsgate Consolid,Materials,48638600,0.002
AX,KDR,Kidman Resources Limited,Materials,422474000,0.02
AX,KEY,KEY Petroleum,Energy,12126200,0.001
AX,KFE,Kogi Iron Limited,Materials,97551500,0.005
AX,KGD,Kula Gold Limited,Materials,7513160,0
AX,KGL,KGL Resources Limited,Materials,85156600,0.004
AX,KGM,Kalnorth Gold Limited,Materials,6259680,0
AX,KGN,Kogan.com Limited,Consumer Discretionary,530388000,0.025
AX,KII,K2GLOBALEQUITIESFUND Trading Managed Fund Units FP,,16423800,0.001
AX,KIK,Kairiki Energy Limited,Energy,2792980,0
AX,KIN,KIN Min NL,Materials,32473100,0.002
AX,KIS,King Island,Materials,20778400,0.001
AX,KKL,Kollakorn Corp Limited,Information Technology,1707460,0
AX,KKO,Kinetiko Energy Limited,Energy,5092240,0
AX,KKT,Konekt Limited,Health Care,33707800,0.002
AX,KLA,Kirkland Lake Gold Cdi 1:1 Foreign Exempt Xtse,Materials,27650000,0.001
AX,KLH,Kalia Limited,Energy,12206100,0.001
AX,KLL,Kalium Lakes Limited,Materials,48170200,0.002
AX,KLO,Kingsland Global Limited Chess Depositary Interests 1:1,Real Estate,70875000,0.003
AX,KLR,Kaili Resources Limited 125c,Energy,3930680,0
AX,KMD,Kathmandu Hold Limited,Consumer Discretionary,677343000,0.032
AX,KME,Kip Mcgrath Edu.CNTR,Consumer Discretionary,28371600,0.001
AX,KMT,Kopore Metals Limited,Materials,13564400,0.001
AX,KNH,Koon Holdings Chess Depositary Interest 1:1,Industrials,18679900,0.001
AX,KNL,Kibaran Resources,Materials,56798900,0.003
AX,KNM,Kneomedia Limited,Information Technology,15974700,0.001
AX,KNO,Knosys Limited,Information Technology,10564500,0
AX,KOR,Korab Resources,Materials,9100680,0
AX,KOV,Korvest Limited,Industrials,28401900,0.001
AX,KP2,Kore Potash Plc Chess Depositary Interests 1:1,Materials,30284500,0.001
AX,KPC,Kazakhstan Corp Limited,Materials,11962900,0.001
AX,KPG,Kelly Partners Group,Industrials,58463900,0.003
AX,KPL,Kina Petroleum Limited,Energy,27941000,0.001
AX,KPO,Kalina Power Limited,Utilities,14192700,0.001
AX,KPT,Kangaroo Plantation,Materials,101807000,0.005
AX,KRC,King River Copper,Materials,74318300,0.003
AX,KRL,Kangaroo Res Limited,Energy,429304000,0.02
AX,KRM,Kingsrose Mining Limited,Materials,43070400,0.002
AX,KRS,Kresta Holdings,Consumer Discretionary,7212410,0
AX,KRX,Koppar Resources,Materials,5663750,0
AX,KSC,K & S Corporation,Industrials,186793000,0.009
AX,KSL,Kina Securities Limited,Financials,180393000,0.008
AX,KSM,K2 Au Small Cap Fund Trading Managed Fund Units FP,,26047200,0.001
AX,KSN,Kingston Resources,Materials,30580000,0.001
AX,KSS,Kleos Chess Depositary Interests 1:1,Information Technology,9239420,0
AX,KTA,Krakatoa Resources,Materials,3525000,0
AX,KTD,Keytone Dairy,Consumer Staples,47250000,0.002
AX,KTE,K2 Energy Limited,Information Technology,3307230,0
AX,KWR,Kingwest Resources,Materials,6418320,0
AX,KYK,KYCKR Limited,Information Technology,18115800,0.001
AX,KZA,KAZIA Therapeutics,Health Care,20332000,0.001
AX,KZR,Kalamazoo Resources,Materials,5152280,0
AX,LAA,Latam Autos Limited,Information Technology,86514300,0.004
AX,LAM,Laramide Res Limited Chess Depositary Interests 1:1,Energy,311601,0
AX,LAU,Lindsay Australia,Industrials,113249000,0.005
AX,LBL,Laserbond Limited,Industrials,16287900,0.001
AX,LBT,LBT Innovations,Health Care,22102000,0.001
AX,LCA,Litigation Cap Limited,Financials,48510800,0.002
AX,LCD,Latitude Consolidate,Materials,6053940,0
AX,LCE,London City EQU. Limited,Financials,9410580,0
AX,LCK,Leigh CRK Energy Limited,Energy,113167000,0.005
AX,LCM,Logicamms Limited,Industrials,14366600,0.001
AX,LCT,Living Cell Tech,Health Care,17143200,0.001
AX,LCY,Legacy Iron Ore,Materials,4404790,0
AX,LEG,Legend Mining,Materials,79729700,0.004
AX,LEP,Ale Property Group Ordinary/Units FP Stapled Securities,Real Estate,1033660000,0.048
AX,LER,Leaf Res Limited,Materials,17562500,0.001
AX,LEX,Lefroy Exploration 50c US,Materials,10277300,0
AX,LGD,Legend Corporation,Industrials,78020500,0.004
AX,LGO,Longreach Oil Limited,Energy,9714670,0
AX,LGR,Lanka Graphite Limited,Materials,2276850,0
AX,LHB,Lionhub Group Limited,Real Estate,42970200,0.002
AX,LHM,Land Homes Group Limited,Real Estate,26234700,0.001
AX,LI3,Lcme Limited,Materials,4720730,0
AX,LIC,Lifestyle Communit,Real Estate,628316000,0.029
AX,LIN,Lindian Resources,Materials,6689580,0
AX,LIO,Lion Energy Limited,Energy,5018060,0
AX,LIT,Lithium Australia NL,Materials,51031100,0.002
AX,LKE,Lake Resources,Materials,28916800,0.001
AX,LKO,Lakes Oil NL,Energy,60283800,0.003
AX,LLC,Lendlease Group Unit/ Stapled Securities,Real Estate,11290000000,0.529
AX,LLO,Lion One Metals Limited Chess Depositary Interests 1:1,Materials,4318230,0
AX,LMG,Latrobe Magnesium,Materials,11309400,0.001
AX,LML,Lincoln Minerals,Materials,4599870,0
AX,LMW,Landmark White Limited,Real Estate,42241000,0.002
AX,LNG,Liquefied Natural,Energy,396835000,0.019
AX,LNK,Link Admin HLDG,Information Technology,4119840000,0.193
AX,LNU,Linius Tech Limited,Information Technology,62852500,0.003
AX,LNY,Laneway Res Limited,Materials,10564700,0
AX,LOM,Lucapa Diamond Limited,Materials,106547000,0.005
AX,LON,Longtable Group Limited,Consumer Staples,51543300,0.002
AX,LOV,Lovisa Holdings Limited,Consumer Discretionary,1088390000,0.051
AX,LPD,Lepidico Limited,Materials,81903900,0.004
AX,LPE,Locality Planning,Utilities,45189700,0.002
AX,LPI,Lithium PWR Int Limited,Materials,70878800,0.003
AX,LRM,Lustrum Minerals,Energy,3442030,0
AX,LRS,Latin Resources Limited,Materials,13234400,0.001
AX,LRT,Lowell Res Fund Ordinary Units FP,,15524700,0.001
AX,LSA,Lachlan Star Limited,Materials,9800250,0
AX,LSF,L1 Long Short Fund,,1096980000,0.051
AX,LSH,Lifespot Health Limited,Health Care,3827250,0
AX,LSR,Lodestar Minerals,Materials,17981200,0.001
AX,LSX,Lion Selection Group,Financials,45040500,0.002
AX,LTN,Lantern Hotel Group,Real Estate,3532810,0
AX,LTR,Liontown Resources,Materials,28963700,0.001
AX,LVE,Love Group Global,Information Technology,3326630,0
AX,LVH,Livehire Limited,Information Technology,158798000,0.007
AX,LVT,Livetiles Limited,Information Technology,308376000,0.014
AX,LWP,LWP Technologies Limited,Energy,84714,0
AX,LYC,Lynas Corporation,Materials,1056760000,0.05
AX,LYL,Lycopodium Limited,Industrials,166876000,0.008
AX,M7T,MACH7 Tech Limited,Health Care,27756200,0.001
AX,MA1,Monash Absolute,,41839900,0.002
AX,MAG,Magmatic Resrce Limited,Materials,1751860,0
AX,MAH,Macmahon Holdings,Materials,560296000,0.026
AX,MAI,Mainstream Group,Financials,86405700,0.004
AX,MAM,Microequities,Financials,79762800,0.004
AX,MAQ,Macquarie Telecom GP,Telecommunication Services,485399000,0.023
AX,MAR,Malachite Resources,Materials,4087090,0
AX,MAS,Mesa Minerals Limited,Materials,4226500,0
AX,MAT,Matsa Resources,Materials,22999300,0.001
AX,MAU,Magnetic Resources,Materials,33372400,0.002
AX,MAX,Millinium Alt Fund Ordinary Units FP,,7916340,0
AX,MAY,Melbana Energy Limited,Energy,30259100,0.001
AX,MBK,Metal Bank Limited,Materials,11477200,0.001
AX,MBM,Mobecom Limited,Information Technology,12375200,0.001
AX,MBO,Mobilarm Limited,Information Technology,996242,0
AX,MBT,Mission Newenergy,Energy,1471330,0
AX,MCA,Murray Cod Aust Limited,Consumer Staples,66799600,0.003
AX,MCE,Matrix C & E Limited,Energy,41718800,0.002
AX,MCH,Murchison Holdings,Financials,4265680,0
AX,MCM,MC Mining Limited,Energy,47899100,0.002
AX,MCP,Mcpherson's Limited,Consumer Discretionary,165538000,0.008
AX,MCR,Mincor Resources NL,Materials,83663900,0.004
AX,MCT,Metalicity Limited,Materials,10405600,0
AX,MCX,Mariner Corp Limited,Financials,535785,0
AX,MCY,Mercury NZ Limited Foreign Exempt NZX,Utilities,4208650000,0.197
AX,MDC,Medlab Clinical Limited,Health Care,99850400,0.005
AX,MDD,Mandalong Resources,Materials,649299,0
AX,MDI,Middle Island Res,Materials,9072720,0
AX,MDR,Medadvisor Limited,Health Care,52925100,0.002
AX,MDX,Mindax Limited,Materials,12366400,0.001
AX,MEA,Mcgrath Limited,Real Estate,62135000,0.003
AX,MEB,Medibio Limited,Health Care,12360300,0.001
AX,MEC,Morphic Eef Limited,Financials,46890700,0.002
AX,MED,Merlin Diamonds Limited,Materials,19832700,0.001
AX,MEI,Meteoric Resources,Materials,9111290,0
AX,MEL,Metgasco Limited,Energy,27342100,0.001
AX,MEM,Memphasys Limited,Health Care,4730990,0
AX,MEP,Minotaur Exploration,Materials,10820900,0.001
AX,MEU,Marmota Limited,Energy,11104300,0.001
AX,MEY,Marenica Energy Limited,Energy,5452790,0
AX,MEZ,Meridian Energy Foreign Exempt NZX,Utilities,3741130000,0.175
AX,MFD,Mayfield Childcr Limited,Consumer Discretionary,27558100,0.001
AX,MFF,MFF Capital INV Limited,Financials,1547250000,0.072
AX,MFG,Magellan Fin Group Limited,Financials,4881750000,0.229
AX,MGC,MG Unit Trust Ordinary Units FP,,69410300,0.003
AX,MGE,Mag Global Equities Trading Managed Fund Units FP,,1187040000,0.056
AX,MGG,Magellan Glob Trust Ordinary Units FP,,1835730000,0.086
AX,MGL,Magontec Limited,Materials,33062100,0.002
AX,MGP,Managed Accounts,Financials,65970600,0.003
AX,MGR,Mirvac Group Stapled Securities,Real Estate,8956100000,0.42
AX,MGT,Magnetite Mines,Materials,8125150,0
AX,MGU,Magnum Mining & Exp,Materials,11183200,0.001
AX,MGV,Musgrave Minerals,Materials,21582000,0.001
AX,MGX,Mount Gibson Iron,Materials,505798000,0.024
AX,MGZ,Medigard Limited,Health Care,2841310,0
AX,MHC,Manhattan Corp Limited,Energy,8895340,0
AX,MHD,Millennium Limited,Consumer Discretionary,6350860,0
AX,MHG,Magellan GBL EQ Fund Trading Managed Fund Units FP,,72762500,0.003
AX,MHI,Merchant House 1c,Consumer Discretionary,13197300,0.001
AX,MHJ,Michael Hill Int,Consumer Discretionary,348695000,0.016
AX,MICH,Mag. Infra. Fund CH Trading Managed Fund Units FP,,196699000,0.009
AX,MIG,Migme Limited,Information Technology,13910700,0.001
AX,MIH,MNC Media Invest Limited Chess Depositary Interests US Prohibited 1,Telecommunication Services,85992600,0.004
AX,MIL,Millennium Group Limited,Industrials,34216600,0.002
AX,MIN,Mineral Resources,Materials,2984460000,0.14
AX,MIR,Mirrabooka Invest,Financials,423021000,0.02
AX,MJC,Mejority Capital Limited,Financials,2457240,0
AX,MKB,Moko Social Media,Information Technology,4979390,0
AX,MKG,Mako Gold,Materials,5861250,0
AX,MLD,Maca Limited,Materials,325629000,0.015
AX,MLM,Metallica Minerals,Materials,10635600,0
AX,MLS,Metals Australia,Materials,7025390,0
AX,MLT,Milton Corporation,Financials,3078650000,0.144
AX,MLX,Metals X Limited,Materials,406546000,0.019
AX,MMG,MMG Limited Cdi 1:10 Foreign Exempt Hkse,Materials,132252000,0.006
AX,MMI,Metro Mining Limited,Energy,249157000,0.012
AX,MMJ,MMJ Phytotech Limited,Health Care,66743200,0.003
AX,MML,Medusa Mining Limited,Materials,77922900,0.004
AX,MMM,Marley Spoon Chess Depositary Interests 1000:1,Consumer Discretionary,124954000,0.006
AX,MMR,Mec Resources,Energy,4102420,0
AX,MMS,Mcmillan Shakespeare,Industrials,1420300000,0.067
AX,MNB,Minbos Resources Limited,Materials,5654560,0
AX,MNC,Metminco Limited,Materials,3650200,0
AX,MND,Monadelphous Group,Industrials,1513260000,0.071
AX,MNF,MNF Group Limited,Telecommunication Services,354290000,0.017
AX,MNRS,Beta Global Gold ETF Units FP,,4800580,0
AX,MNS,Magnis Resource Limited,Materials,198375000,0.009
AX,MNW,Mint Payments Limited,Information Technology,18062000,0.001
AX,MNY,MONEY3 Corporation,Financials,391333000,0.018
AX,MOAT,Vaneck US Wide MOAT ETF Cdis 1:1,,72319200,0.003
AX,MOB,Mobilicom Limited,Information Technology,10427500,0
AX,MOC,Mortgage Choice Limited,Financials,169997000,0.008
AX,MOD,MOD Resources Limited,Materials,92593000,0.004
AX,MOE,Moelis Australia Limited,Financials,838263000,0.039
AX,MOGL,MOGL (Managed Fund) Trading Managed Units FP,,87782800,0.004
AX,MONY,Ubs IQ Cash ETF Units FP,,1001400,0
AX,MOQ,MOQ Limited,Information Technology,37103800,0.002
AX,MOX,MONAX Mining Limited,Materials,1444930,0
AX,MOY,Millennium Min Limited,Materials,178193000,0.008
AX,MP1,Megaport Limited,Information Technology,444774000,0.021
AX,MPL,Medibank Private Limited,Financials,8014150000,0.375
AX,MPO,Molopo Energy Limited,Energy,34865700,0.002
AX,MPP,Metro Perf.Glass Limited Foreign Exempt NZX,Materials,134399000,0.006
AX,MPW,MSL Solutions Limited,Information Technology,54834800,0.003
AX,MPX,Mustera Property Group,Real Estate,29708100,0.001
AX,MQG,Macquarie Group Limited,Financials,42901800000,2.01
AX,MQR,Marquee Resource Limited,Materials,4240350,0
AX,MRC,Mineral Commodities,Materials,84218300,0.004
AX,MRD,Mount Ridley Mines,Materials,4564300,0
AX,MRG,Murray River Group,Consumer Staples,39548800,0.002
AX,MRL,Mayur Resources Limited Chess Depositary Interests 1:1,Materials,59583200,0.003
AX,MRM,Mmaoffshor,Industrials,210229000,0.01
AX,MRN,MACQ Media Limited,Consumer Discretionary,319775000,0.015
AX,MRP,Macphersons Resource,Materials,28433100,0.001
AX,MRQ,MRG Metals Limited,Materials,3335850,0
AX,MRR,Minrex Resources Limited,Materials,2781330,0
AX,MRV,Moreton Resources,Energy,24768900,0.001
AX,MSB,Mesoblast Limited,Health Care,1037680000,0.049
AX,MSE,Metalsearch Limited,Materials,5770920,0
AX,MSG,MCS Services Limited,Industrials,3218260,0
AX,MSI,Multistack Internat,Industrials,673824,0
AX,MSM,MSM Corporation Intl,Information Technology,4280350,0
AX,MSP,Maxsec Group Limited,Information Technology,11296400,0.001
AX,MSR,Manas Res Limited,Materials,13215800,0.001
AX,MSV,Mitchell Services,Industrials,85180400,0.004
AX,MTB,Mount Burgess Mining,Materials,2539080,0
AX,MTC,Metalstech Limited,Materials,3984730,0
AX,MTH,Mithril Resources,Materials,2003420,0
AX,MTL,Manalto Limited,Information Technology,3642390,0
AX,MTM,Mareterram Limited,Consumer Staples,37088400,0.002
AX,MTO,Motorcycle HLDG,Consumer Discretionary,207335000,0.01
AX,MTS,Metcash Limited,Consumer Staples,2727770000,0.128
AX,MUA,Mitula Group Limited,Information Technology,139402000,0.007
AX,MUS,Mustang Resources,Materials,10341700,0
AX,MVA,Vaneck Property ETF Units FP,,125775000,0.006
AX,MVB,Vaneck Banks ETF Units FP,,38157600,0.002
AX,MVE,Vaneck Midcap ETF Units FP,,94182200,0.004
AX,MVF,Monash Ivf Group Limited,Health Care,257961000,0.012
AX,MVOL,Ishares Edge Au MVOL ETF Units FP,,2196980,0
AX,MVP,Medical Developments,Health Care,273568000,0.013
AX,MVR,Vaneck Resources ETF Units FP,,52445600,0.002
