Exchange,Stock,Stock_Name,Sector,Market_Cap,Weight_per
ASX,RRP,Realm Resources Limited,Materials,21498700,0.001
ASX,RRS,Range Resources Limited,Energy,17009800,0.001
ASX,RSG,Resolute Mining,Materials,821901000,0.039
ASX,RSH,Respiri Limited,Health Care,43077900,0.002
ASX,RSM,Russausemigovbondetf ETF Units FP,,61336200,0.003
ASX,RTE,Retech Technology Co. Limited Cdi 1:1,Consumer Discretionary,110760000,0.005
ASX,RTG,RTG Mining Inc Chess Depositary Interests 1:1,Materials,43567700,0.002
ASX,RTR,Rumble Res Limited,Materials,18922500,0.001
ASX,RUB,Rubicor Group,Industrials,4380910,0
ASX,RUL,Rpmglobal Holdings Limited,Information Technology,146905000,0.007
ASX,RVA,Reva Medical Inc Cdi 10:1,Health Care,245413000,0.011
ASX,RVR,Red River Resources,Materials,100436000,0.005
ASX,RWC,Reliance Worldwide,Industrials,4084790000,0.191
ASX,RWD,Reward Minerals Limited,Materials,21482900,0.001
ASX,RXH,Rewardle Holding Limited,Information Technology,2373720,0
ASX,RXL,ROX Resources,Materials,15105400,0.001
ASX,RXM,REX Minerals Limited,Materials,27192200,0.001
ASX,RXP,RXP Services Limited,Information Technology,74910200,0.004
ASX,RYD,Ryder Capital Limited,,51271800,0.002
ASX,RZI,RAIZ Invest Limited,Financials,21275400,0.001
ASX,S2R,S2 Resources,Materials,24791500,0.001
ASX,S32,SOUTH32 Limited,Materials,20067400000,0.94
ASX,S3R,Serpentine Tech Limited,Information Technology,2166290,0
ASX,S66,Star Combo,Consumer Staples,66826600,0.003
ASX,SAM,SIV Asset MGMT Limited,Financials,937489,0
ASX,SAN,Sagalio Energy Limited,Materials,1023300,0
ASX,SAR,Saracen Mineral,Materials,1529760000,0.072
ASX,SAS,Sky and Space Global,Telecommunication Services,116294000,0.005
ASX,SAU,Southern Gold,Materials,8465700,0
ASX,SAY,STH American Cor Limited,Materials,1832990,0
ASX,SBB,Sunbridge Group Limited,Consumer Discretionary,5660860,0
ASX,SBI,Sterling Plantations,Consumer Staples,1235000,0
ASX,SBM,ST Barbara Limited,Materials,1816600000,0.085
ASX,SBR,Sabre Resources,Materials,4110040,0
ASX,SBU,Siburan Res Limited,Materials,2093500,0
ASX,SCG,Scentre Group Stapled Securities,Real Estate,21108500000,0.989
ASX,SCI,Silver City Minerals,Materials,6155260,0
ASX,SCL,Schrole Group Limited,Information Technology,5906190,0
ASX,SCO,Scott Pac Group Limited,Financials,601308000,0.028
ASX,SCP,Sca Property Group Units FP Stapled Securities,Real Estate,1809590000,0.085
ASX,SCT,Scout Security Limited,Consumer Discretionary,22759600,0.001
ASX,SCU,Stemcell United Limited,Health Care,12833600,0.001
ASX,SDA,Speedcast Int Limited,Telecommunication Services,960101000,0.045
ASX,SDF,Steadfast Group Limited,Financials,2260150000,0.106
ASX,SDG,Sunland Group Limited,Real Estate,239590000,0.011
ASX,SDI,SDI Limited,Health Care,70130700,0.003
ASX,SDL,Sundance Resources,Materials,41566700,0.002
ASX,SDV,Scidev Limited,Materials,6381520,0
ASX,SDX,Sienna Cancer,Health Care,20651800,0.001
ASX,SE1,Sensera Limited,Information Technology,25238500,0.001
ASX,SEA,Sundance Energy,Energy,556813000,0.026
ASX,SEC,Spheria Emerging Co,,121729000,0.006
ASX,SEI,Speciality Metalint,Materials,9432900,0
ASX,SEK,Seek Limited,Industrials,7289580000,0.341
ASX,SEN,Senetas Corporation,Information Technology,108131000,0.005
ASX,SEQ,Sequoia Fin Group Limited,Financials,38925800,0.002
ASX,SER,Strategic Energy,Materials,3536000,0
ASX,SES,Secos Group Limited,Materials,17028400,0.001
ASX,SFC,Schaffer Corp. Limited,Consumer Discretionary,214452000,0.01
ASX,SFG,Seafarms Group Limited,Consumer Staples,250072000,0.012
ASX,SFH,Specialty Fashion,Consumer Discretionary,254713000,0.012
ASX,SFI,Spookfish Limited,Information Technology,108028000,0.005
ASX,SFL,Spring FG Limited,Financials,4277730,0
ASX,SFM,Santa Fe Minerals,Materials,8230410,0
ASX,SFR,Sandfire Resources,Materials,1185520000,0.056
ASX,SFX,Sheffield Res Limited,Materials,260415000,0.012
ASX,SFY,SPDR 50 Fund ETF Units FP,,519175000,0.024
ASX,SGC,Sacgasco Limited,Energy,7218150,0
ASX,SGF,SG Fleet Group Limited,Industrials,970724000,0.045
ASX,SGH,Slater & Gordon,Consumer Discretionary,191200000,0.009
ASX,SGM,Sims Metal MGMT Limited,Materials,2584290000,0.121
ASX,SGO,Stream Group Limited,Information Technology,3422870,0
ASX,SGP,Stockland Units/ Stapled Securities,Real Estate,10103000000,0.473
ASX,SGQ,ST George Min Limited,Materials,35773900,0.002
ASX,SGR,The Star Ent Group,Consumer Discretionary,4760910000,0.223
ASX,SGU,Success Global Media,Consumer Discretionary,5708420,0
ASX,SHH,Shree Minerals Limited,Materials,3981160,0
ASX,SHI,Shine Metals Limited,Industrials,1951060,0
ASX,SHJ,Shine Corporate,Consumer Discretionary,147188000,0.007
ASX,SHK,Stone Resources Aus,Materials,2408630,0
ASX,SHL,Sonic Healthcare,Health Care,10613200000,0.497
ASX,SHM,Shriro Holdings Limited,Consumer Discretionary,99366400,0.005
ASX,SHO,Sportshero Limited,Information Technology,25492900,0.001
ASX,SHU,Shenhua Limited,Consumer Discretionary,17620000,0.001
ASX,SHV,Select Harvests,Consumer Staples,506604000,0.024
ASX,SI6,SIX Sigma Metals Limited,Materials,4117530,0
ASX,SIG,Sigma Health Limited,Health Care,667479000,0.031
ASX,SIH,Sihayo Gold Limited,Materials,29668200,0.001
ASX,SIL,Smiles Inclusive,Health Care,39435900,0.002
ASX,SIO,Simonds Group Limited,Consumer Discretionary,62571100,0.003
ASX,SIQ,Smartgrp Corporation,Industrials,1559900000,0.073
ASX,SIS,Simble Solutions,Information Technology,12623100,0.001
ASX,SIT,Site Group Int Limited,Consumer Discretionary,17873300,0.001
ASX,SIV,Silver Chef Limited,Industrials,82069900,0.004
ASX,SIX,Sprintex Limited,Consumer Discretionary,9500000,0
ASX,SKC,Skycity Ent Group Limited Foreign Exempt NZX,Consumer Discretionary,2408650000,0.113
ASX,SKF,SKYFII Limited,Information Technology,54675300,0.003
ASX,SKI,Spark Infrastructure Stapled $0.65 Loan Note and Unit US Prohib,Utilities,3767700000,0.176
ASX,SKN,Skin Elements Limited,Consumer Staples,3741980,0
ASX,SKO,Serko Foreign Exempt NZX,Information Technology,253099000,0.012
ASX,SKP,Skyland Pet Group Chess Depositary Interests 1:1,Energy,18666700,0.001
ASX,SKT,Sky Network,Consumer Discretionary,782171000,0.037
ASX,SL1,SYMBOL Mining Limited,Materials,8953690,0
ASX,SLC,Superloop Limited,Telecommunication Services,507485000,0.024
ASX,SLF,SPDR S&P/ASX Prop Fu ETF Units FP,,556336000,0.026
ASX,SLK,Sealink Travel Group,Consumer Discretionary,435285000,0.02
ASX,SLM,Salmat Limited,Industrials,109815000,0.005
ASX,SLR,Silver Lake Resource,Materials,261578000,0.012
ASX,SLX,SILEX Systems,Information Technology,40912200,0.002
ASX,SLZ,Sultan Resources Limited,Materials,5070000,0
ASX,SM1,Synlait Milk Limited Foreign Exempt NZX,Consumer Staples,1781480000,0.083
ASX,SM8,Smart Marine Systems,Information Technology,2556140,0
ASX,SMC,Strategic Minerals,Materials,26591100,0.001
ASX,SMD,Syndicated Metals,Materials,4448450,0
ASX,SMG,Soon Mining,Materials,31644600,0.001
ASX,SMI,Santana Minerals Limited,Materials,3863330,0
ASX,SMLL,Betasmallcompanies Trading Managed Units FP,,23390000,0.001
ASX,SMM,Summit Resources,Energy,38146800,0.002
ASX,SMN,Structural Monitor Chess Depositary Interests 1:1,Information Technology,129106000,0.006
ASX,SMP,Smartpay Holdings Foreign Exempt NZX,Information Technology,27480400,0.001
ASX,SMR,Stanmore Coal Limited,Energy,221585000,0.01
ASX,SNC,Sandon Capital Limited,,46982400,0.002
ASX,SND,Saunders Intl Limited,Industrials,43661300,0.002
ASX,SNL,Supply Network,Consumer Discretionary,169568000,0.008
ASX,SNS,Sensen Networks Limited,Information Technology,26121000,0.001
ASX,SNV,Sinovus Mining Limited,Materials,643915,0
ASX,SNZ,Summerset Group Holdings Foreign Exempt NZX,Health Care,1577910000,0.074
ASX,SO4,Salt Lake Potash Limited,Materials,78772300,0.004
ASX,SOL,Soul Pattinson (W.H),Energy,6214700000,0.291
ASX,SOM,Somnomed Limited,Health Care,117258000,0.005
ASX,SOP,Synertec Corporation,Industrials,10373000,0
ASX,SOR,Strategic Elements,Financials,8496130,0
ASX,SP3,Specturltd,Information Technology,11127400,0.001
ASX,SPB,South Pacific Res,Energy,827577,0
ASX,SPI,Spitfire Mat Limited,Materials,37174800,0.002
ASX,SPK,Spark New Zealand Foreign Exempt NZX,Telecommunication Services,6775440000,0.317
ASX,SPL,Starpharma Holdings,Health Care,587313000,0.028
ASX,SPO,Spotless Group HLD Limited,Industrials,1532110000,0.072
ASX,SPQ,Superior Resources,Materials,4816310,0
ASX,SPX,Spectrum Metals Limited,Materials,3538130,0
ASX,SPY,SPDR S&P 500 ETF Chess Depositary Interests 1:1 SPDRS&P500,,24545500,0.001
ASX,SPZ,Smart Parking Limited,Information Technology,68250900,0.003
ASX,SRF,Surfstitch Group Limited,Consumer Discretionary,18962000,0.001
ASX,SRH,Saferoads Holdings,Information Technology,10920000,0.001
ASX,SRI,Sipa Resources Limited,Materials,13206800,0.001
ASX,SRK,Strike Resources,Materials,7848050,0
ASX,SRN,Surefire Rescs NL,Materials,4206540,0
ASX,SRO,Shareroot Limited,Information Technology,5343820,0
ASX,SRR,Shaw River Manganese,Materials,310722,0
ASX,SRS,Spicers Limited,Industrials,115189000,0.005
ASX,SRV,Servcorp Limited,Real Estate,393729000,0.018
ASX,SRY,Story-I Limited,Consumer Discretionary,10407800,0
ASX,SRZ,Stellar Resources,Materials,5315990,0
ASX,SSG,Shaver Shop Group Limited,Consumer Discretionary,54378100,0.003
ASX,SSL,Sietel Limited,Real Estate,55972300,0.003
ASX,SSLPA,Sietel Limited 5.0% Cumulative Preference,Financials,75000,0
ASX,SSM,Service Stream,Industrials,649687000,0.03
ASX,SSN,Samson Oil & Gas Limited,Energy,3283000,0
ASX,SSO,SPDR Small Ords ETF Units FP,,23353400,0.001
ASX,SST,Steamships Trading 50 Toea,Industrials,604661000,0.028
ASX,ST1,Spirit Telecom Limited,Telecommunication Services,46542400,0.002
ASX,STA,Strandline Res Limited,Materials,42545300,0.002
ASX,STC,Sinetech Limited,Information Technology,2823270,0
ASX,STL,Stargroup Limited,Information Technology,13820700,0.001
ASX,STM,Sunstone Metals Limited,Materials,35411400,0.002
ASX,STN,Saturn Metals,Materials,9000000,0
ASX,STO,Santos Limited,Energy,15121900000,0.708
ASX,STW,SPDR 200 Fund ETF Units FP,,3623930000,0.17
ASX,STX,Strike Energy Limited,Energy,151674000,0.007
ASX,SUD,Suda Pharmaceuticals,Health Care,10327800,0
ASX,SUH,Southern Hem Min,Materials,5448710,0
ASX,SUL,Super Ret Rep Limited,Consumer Discretionary,1749520000,0.082
ASX,SUM,Sumatra Copper&Gold Chess Depositary Interests 1:1,Materials,46591300,0.002
ASX,SUN,Suncorp Group Limited,Financials,18776400000,0.88
ASX,SUP,Superior Lake Res,Materials,39416500,0.002
ASX,SUR,Sun Resources NL,Energy,2269300,0
ASX,SVA,Simavita Limited Chess Depositary Interests 1:1,Health Care,10378300,0
ASX,SVH,Silver Heritage Group,Consumer Discretionary,29795100,0.001
ASX,SVL,Silver Mines Limited,Materials,17093300,0.001
ASX,SVM,Sovereign Metals,Materials,23536200,0.001
ASX,SVS,Sunvest Corporation,,2918170,0
ASX,SVT,Servtech Global Limited,Information Technology,1815980,0
ASX,SVW,Seven Group Holdings,Industrials,7162060000,0.336
ASX,SVY,Stavely Minerals Limited,Materials,34123200,0.002
ASX,SW1,Swift Networks Group,Information Technology,42459500,0.002
ASX,SWF,Selfwealth,Financials,10838500,0.001
ASX,SWJ,Stonewall Res Limited,Materials,24091300,0.001
ASX,SWK,Swick Mining,Materials,53233700,0.002
ASX,SWM,Seven West Media Limited,Consumer Discretionary,1508030000,0.071
ASX,SWTZ,Switzrdividendgrowth Trading Managed Fund Units FP,,74333700,0.003
ASX,SXA,Strata-X Energy Limited Chess Depositary Interests 1:1,Energy,3341470,0
ASX,SXE,STH CRS Elect ENGNR,Industrials,167358000,0.008
ASX,SXL,STHN Cross Media,Consumer Discretionary,992028000,0.046
ASX,SXX,Southern Cross Expl,Materials,8617950,0
ASX,SXY,SENEX Energy Limited,Energy,724365000,0.034
ASX,SYA,Sayona Mining Limited,Materials,58328100,0.003
ASX,SYD,SYD Airport FP Stapled Securities,Industrials,15538500000,0.728
ASX,SYI,Spdrmsciauselecthdy ETF Units FP,,151003000,0.007
ASX,SYR,Syrah Resources,Materials,781049000,0.037
ASX,SYS,SYNGAS Limited,Energy,2445760,0
ASX,SYT,Syntonic Limited,Information Technology,33314500,0.002
ASX,T3D,333D Limited,Industrials,2643680,0
ASX,TAG,TAG Pacific Limited,Financials,6838050,0
ASX,TAH,Tabcorp Holdings Limited,Consumer Discretionary,9816080000,0.46
ASX,TAM,Tanami Gold NL,Materials,41128400,0.002
ASX,TAO,TAO Commodities,Materials,3800000,0
ASX,TAP,TAP Oil Limited,Energy,39189000,0.002
ASX,TAR,Taruga Minerals,Materials,10270200,0
ASX,TAS,Tasman Resources Limited,Materials,19997600,0.001
ASX,TAU,Trustees Aust Limited,Consumer Discretionary,23226800,0.001
ASX,TAW,Tawana Resources NL,Materials,190769000,0.009
ASX,TB8,Tianmei BG Corp Limited,Consumer Staples,15600000,0.001
ASX,TBH,The Betmakers,Consumer Discretionary,13222200,0.001
ASX,TBR,Tribune Res Limited,Materials,280517000,0.013
ASX,TCL,Transurban Group Ordinary Shares/Units FP Triple Stapled,Industrials,29975500000,1.404
ASX,TCN,Techniche Limited,Financials,8749750,0
ASX,TCO,Transmetro Corp. Limited,Consumer Discretionary,14453400,0.001
ASX,TDL,TBG Diagnostics Limited,Health Care,11967300,0.001
ASX,TDO,3D Oil Limited,Energy,31245500,0.001
ASX,TECH,Etfsglobaltech ETF Units FP,,74477000,0.003
ASX,TEG,Triangle Energy Limited,Energy,19848500,0.001
ASX,TEK,Thorney Tech Limited,,61768500,0.003
ASX,TER,Terracom Limited,Energy,271761000,0.013
ASX,TEX,Target Energy,Energy,2578010,0
ASX,TFG,Total Face Group Limited,Consumer Discretionary,13867200,0.001
ASX,TFL,Tasfoods Limited,Consumer Staples,29956900,0.001
ASX,TGA,Thorn Group Limited,Consumer Discretionary,95158100,0.004
ASX,TGG,Templeton Global,Financials,311808000,0.015
ASX,TGH,Tegel Group Holdings Foreign Exempt NZX,Consumer Staples,402174000,0.019
ASX,TGN,Tungsten Min NL,Materials,302490000,0.014
ASX,TGO,Trimantium Growthops,Information Technology,123283000,0.006
ASX,TGP,360 Capital Group Stapled Securities FP,Real Estate,220700000,0.01
ASX,TGR,Tassal Group Limited,Consumer Staples,796915000,0.037
ASX,TGS,Tiger Resources,Materials,104259000,0.005
ASX,THC,The Hydropo Co Limited,Health Care,48708400,0.002
ASX,THD,Thred Limited,Information Technology,5368170,0
ASX,THR,Thor Mining Plc Chess Depositary Interests 1:1,Materials,3806300,0
ASX,THX,Thundelarra Limited,Materials,9526440,0
ASX,TIA,Tian An Aust Limited,Real Estate,54563600,0.003
ASX,TIE,Tietto Minerals,Materials,8524740,0
ASX,TIG,Tigers Realm Coal,Materials,84208500,0.004
ASX,TIN,TNT Mines Limited,Materials,5324070,0
ASX,TKF,Tikforce Limited,Information Technology,985331,0
ASX,TKL,Traka Resources,Materials,11927600,0.001
ASX,TKM,Trek Metals Limited Chess Depositary Interest,Materials,4520180,0
ASX,TLG,Talga Resources,Materials,101099000,0.005
ASX,TLM,Talisman Mining,Materials,53853000,0.003
ASX,TLS,Telstra Corporation,Telecommunication Services,37939600000,1.777
ASX,TLT,Tilt Renewables Limited Foreign Exempt NZX,Utilities,691670000,0.032
ASX,TLX,TELIX Pharmaceutical,Health Care,119529000,0.006
ASX,TME,Trade Me Group Foreign Exempt NZX,Consumer Discretionary,1898030000,0.089
ASX,TMK,Tamaska Oil Gas Limited,Energy,3920000,0
ASX,TML,Timah Resources Limited,Utilities,1869630,0
ASX,TMP,Tech Mpire Limited,Consumer Discretionary,6393430,0
ASX,TMR,Tempus Resources Limited,Materials,7111000,0
ASX,TMT,Technology Metals,Materials,20417300,0.001
ASX,TMX,Terrain Minerals,Materials,3218660,0
ASX,TMZ,Thomson Res Limited,Materials,3917480,0
ASX,TNE,Technology One,Information Technology,1767140000,0.083
ASX,TNG,TNG Limited,Materials,103982000,0.005
ASX,TNK,Think Childcare Limited,Consumer Discretionary,67836100,0.003
ASX,TNO,Tando Resources,Materials,23208400,0.001
ASX,TNP,Triple Energy Limited,Energy,1036740,0
ASX,TNR,Torian Resources Limited,Materials,8631060,0
ASX,TNT,Tesserent Limited,Information Technology,8735750,0
ASX,TNY,Tinybeans Group Limited,Information Technology,4335710,0
ASX,TOE,Toro Energy Limited,Energy,60516200,0.003
ASX,TOM,Tomizone Limited,Telecommunication Services,4677210,0
ASX,TON,Triton Min Limited,Materials,39726500,0.002
ASX,TOP,Thorney Opp Limited,,147624000,0.007
ASX,TOT,360 Capital Total Re Stapled Securities,,81329300,0.004
ASX,TOU,Tlou Energy Limited,Energy,45002500,0.002
ASX,TPC,TPC Consolidated Limited,Telecommunication Services,11797400,0.001
ASX,TPD,Talon Petroleum Limited,Energy,4080490,0
ASX,TPE,Tpi Enterprises,Health Care,121628000,0.006
ASX,TPM,TPG Telecom Limited,Telecommunication Services,7923510000,0.371
ASX,TPO,Tian Poh Resources,Materials,34786200,0.002
ASX,TPP,Tempo Australia,Industrials,48160900,0.002
ASX,TPS,Threat Protect Limited,,25183500,0.001
ASX,TPW,Temple & Webster Limited,Consumer Discretionary,127701000,0.006
ASX,TRA,Turners Automotive Foreign Exempt NZX,Financials,254408000,0.012
ASX,TRL,Tanga Resources Limited,Materials,4357900,0
ASX,TRM,Truscott Mining Corp,Materials,1737680,0
ASX,TRS,The Reject Shop,Consumer Discretionary,137025000,0.006
ASX,TRT,Todd River Res Limited,Materials,5857960,0
ASX,TRY,Troy Resources Limited,Materials,45954300,0.002
ASX,TSC,Twenty Seven Co. Limited,Energy,5352370,0
ASX,TSL,Titanium Sands Limited,Materials,1048080,0
ASX,TSN,Transaction Limited,Information Technology,13045200,0.001
ASX,TTA,TTA Holdings Limited,Consumer Discretionary,2748470,0
ASX,TTC,Traditional Therapy,Health Care,13767500,0.001
ASX,TTI,Traffic Technologies,Industrials,16877900,0.001
ASX,TTL,Transcendence,Information Technology,3126970,0
ASX,TTM,Titan Minerals,Materials,68777500,0.003
ASX,TTT,Titomic Limited,Materials,107696000,0.005
ASX,TTW,Toptung Limited,Materials,7662380,0
ASX,TV2,TV2U Inter Limited,Information Technology,16266900,0.001
ASX,TWD,Tamawood Limited,Consumer Discretionary,104212000,0.005
ASX,TWE,Treasury Wine Estate,Consumer Staples,12569400000,0.589
ASX,TWR,Tower Limited Foreign Exempt NZX,Financials,239500000,0.011
ASX,TYK,Tychean Resources,Materials,2308630,0
ASX,TYX,Tyranna Res Limited,Materials,11207800,0.001
ASX,TZL,TZ Limited,Information Technology,11642100,0.001
ASX,TZN,Terramin Australia,Materials,186960000,0.009
ASX,UBA,Ubs IQ MSCI Aust ETF ETF Units FP,,195642000,0.009
ASX,UBE,Ubs IQ MSCI Europe ETF Units FP,,11634600,0.001
ASX,UBI,Universal Biosensors Chess Depositary Interests 1:1,Health Care,42431100,0.002
ASX,UBJ,Ubs IQ MSCI Japan ETF Units FP,,4844290,0
ASX,UBN,Urbanise.com Limited,Information Technology,15394100,0.001
ASX,UBP,Ubs IQ MSCI Asia ETF Units FP,,11054000,0.001
ASX,UBU,Ubs IQ MSCI Usa ETF Units FP,,7365750,0
ASX,UBW,Ubs IQ World Ex Aus ETF Units FP,,31600800,0.001
ASX,UCM,Uscom Limited,Health Care,21275200,0.001
ASX,UCW,UCW Limited,Consumer Discretionary,20378600,0.001
ASX,UIL,UIL Energy Limited,Energy,9603140,0
ASX,UMAX,Beta S&P500 Yieldmax ETF Units FP,,100643000,0.005
ASX,UNL,United Networks Limited,Telecommunication Services,1031500,0
ASX,UNV,Universal Coal Plc Chess Depositary Interests 1:1,Energy,164579000,0.008
ASX,UOS,United Overseas Aust,Real Estate,345321000,0.016
ASX,UPD,Updater Inc Chess Depositary Interests 25:1 Forus,Information Technology,597513000,0.028
ASX,URB,URB Investments Limited,,72435000,0.003
ASX,URF,US Masters Res Fund Ordinary Units FP,Real Estate,578608000,0.027
ASX,URW,Unibailrodawestfield Chess Depositary Interests 20:1,Real Estate,6183080000,0.29
ASX,USD,Betashares US Dollar ETF Units FP,,443892000,0.021
ASX,USR,US Residential Fund Stapled Securities,,9955420,0
ASX,UTR,Ultracharge Limited,Industrials,12145300,0.001
ASX,UUL,Ultima Utd Limited,Real Estate,1989050,0
ASX,UUV,UUV Aquabotix Limited,Industrials,3850000,0
ASX,VACF,Van Aus Corp Fi ETF ETF Units FP,,142873000,0.007
ASX,VAE,VGD Ftse Asia Ex JPN ETF Units FP,,109088000,0.005
ASX,VAF,VNGD Aus Fi ETF Units FP,,710585000,0.033
ASX,VAH,Virgin Aus HLDG Limited,Industrials,1857950000,0.087
ASX,VAL,Valor Resources Limited,Materials,10962300,0.001
ASX,VAN,Vango Mining Limited,Materials,99597500,0.005
ASX,VAP,VNGD Aus Prop Sec ETF Units FP,,1079330000,0.051
ASX,VAR,Variscan Mines Limited,Materials,3718340,0
ASX,VAS,VNGD Aus Shares ETF Units FP,,2929450000,0.137
ASX,VBND,VNGD GLB Agg Bond ETF Units FP,,25972400,0.001
ASX,VBS,Vectus Biosystems,Health Care,22211000,0.001
ASX,VCF,VD Int CRD Sec ETF ETF Units FP,,100208000,0.005
ASX,VCX,Vicinity Centres Ordinary/Units FP Stapled Securities,Real Estate,10143600000,0.475
ASX,VDBA,VNGD DIV Balance ETF Units FP,,44637500,0.002
ASX,VDCO,VNGD DIV Conserv ETF Units FP,,13886300,0.001
ASX,VDGR,VNGD DIV Growth ETF Units FP,,50631000,0.002
ASX,VDHG,VNGD DIV High Growth ETF Units FP,,84384600,0.004
ASX,VEA,Viva Energy Group,Energy,4433540000,0.208
ASX,VEC,Vector Resources Limited,Materials,38844000,0.002
ASX,VEE,Veem Limited,Industrials,71500000,0.003
ASX,VEFI,VNGD Ethi GLB Bond ETF Units FP,,1001800,0
ASX,VELCP,Vealls Limited Capital,Consumer Discretionary,109858000,0.005
ASX,VELIN,Vealls Limited Income,Consumer Discretionary,4384350,0
ASX,VELPA,Vealls Limited 7.0% Cumulative Preference,Consumer Discretionary,121422,0
ASX,VEN,Vintage Energy,Energy,43590000,0.002
ASX,VEQ,VGD Ftse Eur Shares ETF Units FP,,215171000,0.01
ASX,VESG,VNGD Ethi Intl SHS ETF Units FP,,1005400,0
ASX,VEU,VNGD All-World Ex-US Chess Depositary Interests 1:1,,1333000000,0.062
ASX,VG1,Vgi Partners Global,,694057000,0.033
ASX,VGAD,VNGD Intl Shares H ETF Units FP,,447886000,0.021
ASX,VGB,VNGD Aus GOV Bond ETF Units FP,,140958000,0.007
ASX,VGE,VNGD Emerging MKTS ETF Units FP,,213849000,0.01
ASX,VGL,Vista Group Int Limited Foreign Exempt NZX,Information Technology,579376000,0.027
ASX,VGS,VNGD Intl Shares ETF Units FP,,1254290000,0.059
ASX,VHT,Volpara Health Tech,Health Care,161241000,0.008
ASX,VHY,VNGD Aus High Yield ETF Units FP,,1075220000,0.05
ASX,VIA,Viagold Capital 1c,Consumer Discretionary,97892100,0.005
ASX,VIC,Victory Mines Limited,Materials,6129580,0
ASX,VIF,VD Int (Hedged) ETF ETF Units FP,,211791000,0.01
ASX,VIG,Victor Group Holdings,Information Technology,15586800,0.001
ASX,VII,Vietnam Industrial,Materials,30589600,0.001
ASX,VIP,Voltage IP Limited,Industrials,13835200,0.001
ASX,VIV,Vivid Technology Limited,Industrials,17125900,0.001
ASX,VKA,Viking Mines Limited,Materials,5960640,0
ASX,VLC,VNGD Aus Large ETF Units FP,,83840800,0.004
ASX,VLS,Vita Life Sciences,Health Care,52100100,0.002
ASX,VLT,Vault Intelligence,Information Technology,46859300,0.002
ASX,VLW,Villa World Limited,Real Estate,265276000,0.012
ASX,VMC,Venus Metals Cor Limited,Materials,17000400,0.001
ASX,VMG,VDM Group Limited,Industrials,11755300,0.001
ASX,VMIN,VNGD Min Vol ATV ETF Trading Managed Units FP,,2125600,0
ASX,VML,Vital Metals Limited,Materials,12198300,0.001
ASX,VMS,Venture Minerals,Materials,13015300,0.001
ASX,VMT,Vmoto Limited,Consumer Discretionary,10880800,0.001
ASX,VMX,Valmec Limited,Energy,33018700,0.002
ASX,VMY,Vimy Resources Limited,Energy,38679400,0.002
ASX,VN8,VONEX Limited,Telecommunication Services,13782300,0.001
ASX,VOC,Vocus Group Limited,Telecommunication Services,2040770000,0.096
ASX,VP7,Velocity Prop GP Limited,Real Estate,4162660,0
ASX,VPC,Velpic Limited,Information Technology,4523380,0
ASX,VPR,Volt Power Group,Utilities,16489100,0.001
ASX,VRC,Volt Resources Limited,Materials,32019900,0.001
ASX,VRI,Veriluma Limited,Information Technology,2829770,0
ASX,VRL,Village Roadshow Limited,Consumer Discretionary,480605000,0.023
ASX,VRM,Verdant Min Limited,Materials,20971500,0.001
ASX,VRS,Veris Limited,Industrials,74341600,0.003
ASX,VRT,Virtus Health Limited,Health Care,450184000,0.021
ASX,VRX,Ventnor Res Limited,Materials,49228200,0.002
ASX,VSO,VNGD Aus Small ETF Units FP,,209997000,0.01
ASX,VTG,Vita Group Limited,Consumer Discretionary,163599000,0.008
ASX,VTH,Vitalharvest Ordinary Units FP,Real Estate,177600000,0.008
ASX,VTI,Visioneering Technologies Inc Cdi Forus,Health Care,82622200,0.004
ASX,VTS,VNGD US Total Market Chess Depositary Interests 1:1,,1489980000,0.07
ASX,VVLU,VNGD Globvlu ATV ETF Trading Managed Units FP,,10282300,0
ASX,VVR,Viva Energy REIT Stapled Securities,Real Estate,1596650000,0.075
ASX,VXR,Venturex Resources,Materials,39582900,0.002
ASX,VYS,Vysarn Limited,Materials,4768000,0
ASX,WAA,Wam Active Limited,Financials,49943600,0.002
ASX,WAF,West African Res Limited,Materials,193431000,0.009
ASX,WAM,WAM Capital Limited,Financials,1657540000,0.078
ASX,WAT,Waterco Limited,Consumer Discretionary,78054100,0.004
ASX,WAX,Wam Research Limited,Financials,319349000,0.015
ASX,WBA,Webster Limited,Consumer Staples,624954000,0.029
ASX,WBAPA,Webster Limited 9% Cumulative Preference,Consumer Staples,571300,0
ASX,WBC,Westpac Banking Corp,Financials,95933900000,4.494
ASX,WBE,Whitebark Energy,Energy,4719440,0
ASX,WBT,Weebit Nano Limited,Materials,58058700,0.003
ASX,WCMQ,Wcmqualityglobalgrow Trading Managed Units FP,,45024400,0.002
ASX,WCN,White Cliff Min Limited,Materials,2232760,0
ASX,WDE,Wealth Def EQU Limited,,117872000,0.006
ASX,WDIV,SPDR Global Dividend ETF Units FP,,185715000,0.009
ASX,WDMF,Ishares Edge WLD MF ETF Units FP,,139575000,0.007
ASX,WEB,Webjet Limited,Consumer Discretionary,1852850000,0.087
ASX,WEC,White Energy Company,Energy,26926700,0.001
ASX,WEL,Winchester Energy,Energy,6558420,0
ASX,WEMG,SPDR Emerging MKTS ETF Units FP,,19048500,0.001
ASX,WES,Wesfarmers Limited,Consumer Staples,56521900000,2.648
ASX,WFE,Winmar Resources Limited,Materials,58150800,0.003
ASX,WGB,Wam Global Limited,,461305000,0.022
